brand,model,year,mileage,fuel_type,transmission,engine_size,horsepower,price
Mercedes,E-Class,2019,45472,Diesel,Manual,1.1,155,8873000
Maruti,Brezza,2011,118269,Petrol,Manual,1.5,419,300000
Honda,Accord,2014,83109,Diesel,Automatic,3.2,203,521000
Audi,Q3,2021,16099,Petrol,Automatic,3.0,148,11438000
Ford,EcoSport,2010,56306,Electric,Automatic,2.6,301,583000
BMW,X1,2013,143264,Diesel,Automatic,3.1,398,2279000
Mercedes,GLC,2019,116761,Petrol,Manual,1.8,422,4184000
Hyundai,i20,2010,60106,Petrol,Automatic,1.3,363,388000
Maruti,Brezza,2012,123384,Petrol,Manual,1.9,255,300000
Hyundai,Verna,2011,39482,Diesel,Automatic,1.0,119,576000
Mahindra,XUV700,2021,55972,Diesel,Manual,1.2,167,745000
Maruti,Ertiga,2020,49342,Diesel,Automatic,1.7,258,633000
Mahindra,Thar,2019,129771,Diesel,Manual,1.6,429,327000
Maruti,Baleno,2022,22025,Diesel,Automatic,1.3,111,898000
Honda,City,2010,113894,Electric,Manual,2.3,119,315000
Honda,Civic,2015,67590,Petrol,Manual,2.0,247,532000
Ford,Figo,2019,12728,CNG,Automatic,3.0,101,1078000
Toyota,Civic,2020,86851,Petrol,Automatic,2.6,202,803000
Toyota,Civic,2016,124700,Diesel,Automatic,1.2,105,447000
BMW,3 Series,2021,58119,Diesel,Automatic,2.5,224,9412000
Maruti,Swift,2011,13588,Electric,Automatic,2.3,405,702000
BMW,5 Series,2017,45017,Diesel,Automatic,2.3,125,9648000
Ford,Endeavour,2010,21602,Petrol,Automatic,1.5,354,534000
Tata,Harrier,2014,146683,Petrol,Manual,2.7,337,300000
Ford,Endeavour,2012,72831,Diesel,Manual,3.6,399,312000
Honda,Civic,2024,138362,Petrol,Manual,2.3,341,442000
Mahindra,Scorpio,2018,103254,Petrol,Automatic,3.5,409,461000
Toyota,Corolla,2011,15765,Petrol,Automatic,2.0,339,851000
Toyota,Camry,2020,67566,Petrol,Manual,3.3,195,819000
Honda,Accord,2017,59602,Diesel,Automatic,3.1,88,732000
Mercedes,GLC,2022,19440,Petrol,Automatic,1.4,174,16726000
Ford,EcoSport,2018,114780,CNG,Automatic,1.3,160,371000
Mahindra,XUV700,2021,60618,Diesel,Manual,3.1,301,668000
Mercedes,GLC,2011,82258,CNG,Manual,1.7,296,2982000
Hyundai,Creta,2019,51528,Diesel,Manual,3.1,97,654000
Tata,Safari,2020,60293,Petrol,Manual,2.5,241,518000
Maruti,Dzire,2013,72289,Electric,Manual,2.9,104,356000
Honda,City,2022,76948,Petrol,Automatic,3.0,194,994000
Maruti,Dzire,2020,81812,CNG,Automatic,3.6,224,347000
Ford,EcoSport,2021,33357,Petrol,Manual,1.7,395,869000
Hyundai,Venue,2018,74748,Petrol,Automatic,1.7,297,546000
Ford,EcoSport,2018,128174,Petrol,Manual,1.1,280,300000
Maruti,Baleno,2014,41898,Petrol,Manual,1.9,345,312000
Honda,Civic,2012,22193,CNG,Manual,2.1,287,514000
Hyundai,Verna,2012,17918,Electric,Automatic,2.6,203,1106000
Mercedes,S-Class,2017,130148,Petrol,Manual,2.7,444,3509000
Mahindra,XUV300,2013,49764,Diesel,Manual,1.8,153,506000
Tata,Harrier,2017,48937,Diesel,Automatic,1.2,246,670000
Hyundai,Verna,2017,127973,Diesel,Automatic,3.1,202,359000
Hyundai,Verna,2010,89757,Diesel,Manual,1.5,283,300000
Mahindra,Thar,2019,56811,CNG,Manual,2.8,262,537000
Mahindra,Thar,2014,59308,Petrol,Automatic,3.6,246,642000
Mahindra,XUV300,2012,82519,Diesel,Manual,2.7,226,306000
Mahindra,Thar,2023,59033,Diesel,Manual,1.4,417,798000
Hyundai,Venue,2016,105551,Diesel,Automatic,2.9,431,427000
Mahindra,Scorpio,2014,80760,Petrol,Automatic,1.4,436,436000
Hyundai,Verna,2024,99529,Diesel,Manual,2.5,118,446000
Tata,Nexon,2022,63166,Diesel,Automatic,3.6,253,631000
Maruti,Dzire,2017,83147,Diesel,Automatic,1.7,397,346000
Mahindra,XUV300,2010,45790,Petrol,Automatic,3.7,330,399000
Maruti,Swift,2021,101402,Petrol,Manual,1.7,315,300000
Maruti,Brezza,2016,142449,Petrol,Automatic,1.3,118,300000
BMW,5 Series,2022,46872,Petrol,Automatic,2.1,438,9872000
Honda,City,2014,79036,Petrol,Manual,4.0,173,385000
Maruti,Baleno,2011,81796,Petrol,Manual,3.0,366,300000
BMW,5 Series,2010,73741,Petrol,Manual,3.0,143,3042000
BMW,3 Series,2010,125040,Petrol,Automatic,2.7,331,2202000
Hyundai,Venue,2024,82778,Electric,Manual,2.5,179,985000
Hyundai,Creta,2020,91798,Diesel,Automatic,3.4,421,508000
Audi,A4,2019,38696,Diesel,Manual,1.9,194,7533000
Maruti,Baleno,2019,85279,Diesel,Manual,2.9,447,309000
Mercedes,GLC,2018,127606,Diesel,Manual,3.5,306,3331000
Toyota,Fortuner,2019,55946,Petrol,Automatic,2.1,90,1011000
Honda,Civic,2015,13875,Petrol,Manual,2.9,437,793000
Toyota,Fortuner,2010,76998,Petrol,Automatic,2.2,439,358000
Tata,Tiago,2018,44005,Diesel,Automatic,3.5,229,757000
Ford,Endeavour,2017,88905,Electric,Automatic,4.0,433,635000
Maruti,Dzire,2024,33215,Petrol,Manual,1.8,137,627000
Ford,Endeavour,2011,54732,Petrol,Automatic,1.9,187,424000
Honda,Swift,2020,132606,Diesel,Manual,3.1,224,374000
Honda,Accord,2017,50459,Diesel,Automatic,3.9,443,924000
Mercedes,E-Class,2024,142270,Petrol,Manual,1.0,182,4330000
Audi,Q5,2016,131298,Petrol,Manual,3.9,258,2191000
Honda,CR-V,2017,145802,Diesel,Automatic,2.3,391,359000
Hyundai,Venue,2012,136705,Petrol,Manual,3.7,202,300000
Audi,Q3,2018,147152,CNG,Manual,2.7,80,2166000
Maruti,Baleno,2015,118670,CNG,Automatic,3.9,445,300000
Honda,City,2012,104460,Petrol,Automatic,1.3,302,321000
Ford,EcoSport,2012,87045,CNG,Automatic,1.9,265,300000
Mercedes,S-Class,2016,125591,Petrol,Automatic,2.2,394,3714000
Hyundai,i20,2015,121186,Petrol,Manual,2.2,193,300000
BMW,5 Series,2012,74086,Petrol,Automatic,2.9,87,4247000
Ford,EcoSport,2015,58393,Diesel,Automatic,2.4,124,492000
Mercedes,S-Class,2014,65516,CNG,Automatic,1.3,105,4533000
Hyundai,Creta,2020,82112,Diesel,Automatic,1.2,111,661000
Toyota,Camry,2018,102460,Petrol,Automatic,3.7,230,544000
Tata,Harrier,2014,70513,Petrol,Automatic,1.3,201,381000
Tata,Safari,2017,42234,Petrol,Automatic,1.6,344,662000
Mahindra,Scorpio,2017,93595,Diesel,Automatic,3.6,258,550000
Audi,Q3,2016,109316,Petrol,Manual,1.7,103,2788000
Mercedes,E-Class,2013,94095,Diesel,Automatic,1.4,185,4109000
Honda,CR-V,2012,67202,Petrol,Manual,2.7,236,373000
Toyota,Camry,2017,35474,Petrol,Automatic,3.2,356,1103000
BMW,X5,2021,40766,CNG,Automatic,4.0,154,10147000
Ford,Figo,2023,65270,Diesel,Automatic,1.6,117,927000
Hyundai,Venue,2022,124068,CNG,Automatic,3.4,347,413000
Maruti,Brezza,2016,20287,Petrol,Automatic,2.6,126,594000
Honda,Accord,2012,81875,Diesel,Automatic,3.1,443,427000
Hyundai,Verna,2018,108205,Diesel,Automatic,1.3,293,401000
BMW,3 Series,2016,91274,CNG,Manual,3.8,335,3737000
Toyota,Civic,2022,145610,Diesel,Automatic,1.6,287,553000
Mercedes,C-Class,2020,45646,Diesel,Automatic,3.5,365,9490000
Maruti,Baleno,2019,86918,CNG,Manual,1.6,391,300000
Tata,Nexon,2019,127553,Diesel,Manual,3.9,84,300000
Tata,Safari,2015,70777,Petrol,Automatic,2.2,393,381000
Honda,City,2020,18408,Diesel,Automatic,1.7,366,1414000
Honda,Civic,2019,139443,Diesel,Automatic,2.1,344,408000
Maruti,Dzire,2024,43923,Petrol,Automatic,2.8,114,637000
Honda,Swift,2018,114133,Petrol,Manual,1.9,361,368000
Honda,Swift,2013,69999,Petrol,Manual,1.5,416,494000
Maruti,Swift,2014,129602,Petrol,Automatic,1.2,440,300000
Tata,Tiago,2014,95825,CNG,Automatic,2.5,260,300000
Mahindra,Thar,2013,34234,Petrol,Automatic,1.9,324,665000
Audi,Q3,2023,86227,Petrol,Manual,3.4,145,6132000
Toyota,Innova,2020,80029,Petrol,Manual,3.7,427,658000
Hyundai,Verna,2015,113715,Petrol,Automatic,2.7,154,339000
BMW,X5,2012,25836,Diesel,Automatic,3.5,392,6011000
Mahindra,Thar,2010,13664,Petrol,Automatic,3.5,228,598000
Hyundai,Venue,2011,65414,Petrol,Manual,2.9,311,300000
Mahindra,Thar,2024,39234,Petrol,Manual,2.3,322,954000
BMW,5 Series,2016,65076,Petrol,Manual,2.2,391,4641000
Tata,Nexon,2021,37476,Petrol,Manual,3.8,377,765000
Maruti,Ertiga,2011,129050,Electric,Automatic,2.1,150,300000
Mahindra,Thar,2020,12925,Petrol,Manual,1.3,368,1084000
Mahindra,XUV300,2018,139017,Petrol,Manual,3.5,354,300000
BMW,X5,2020,87666,Petrol,Automatic,3.4,322,6813000
Mercedes,S-Class,2010,79966,Diesel,Manual,1.0,268,3196000
Mahindra,Thar,2015,102142,Petrol,Manual,1.3,326,315000
Toyota,Corolla,2020,106602,Petrol,Manual,1.9,324,537000
Hyundai,Venue,2018,28673,Diesel,Manual,2.2,371,844000
Mahindra,XUV300,2021,130605,Diesel,Automatic,1.2,256,386000
Audi,Q5,2016,96820,Petrol,Automatic,2.2,100,4420000
Toyota,Camry,2020,28951,Diesel,Manual,2.9,386,1122000
Ford,Figo,2017,70059,Diesel,Automatic,3.2,221,552000
Maruti,Brezza,2021,23830,Petrol,Automatic,2.9,310,731000
Mercedes,E-Class,2011,67420,CNG,Manual,2.9,176,2863000
Tata,Tiago,2024,113513,Petrol,Manual,1.9,225,336000
Audi,A6,2022,98144,Petrol,Manual,1.8,281,5117000
BMW,5 Series,2012,113340,Diesel,Automatic,1.1,166,3115000
Audi,Q3,2013,49967,Diesel,Manual,1.1,343,4238000
Hyundai,Creta,2019,15189,Petrol,Automatic,1.4,199,1008000
Mercedes,GLC,2012,141183,Petrol,Automatic,3.3,273,2284000
BMW,5 Series,2021,66145,Petrol,Automatic,1.9,206,8125000
Maruti,Ertiga,2018,98620,Petrol,Automatic,2.0,225,354000
Hyundai,Verna,2023,77089,Diesel,Manual,3.0,395,685000
BMW,X1,2013,130331,Petrol,Manual,2.7,403,2092000
Maruti,Dzire,2014,129568,Petrol,Automatic,1.3,440,300000
Maruti,Ertiga,2020,57561,Petrol,Automatic,4.0,299,592000
Honda,CR-V,2019,104458,Diesel,Automatic,1.8,239,605000
Audi,Q5,2013,146991,Diesel,Automatic,1.6,260,2252000
Honda,City,2013,136148,Diesel,Manual,1.7,103,300000
Hyundai,i20,2011,82693,CNG,Manual,2.8,385,300000
Maruti,Ertiga,2022,143286,Diesel,Manual,2.9,226,300000
Mercedes,E-Class,2013,54143,Petrol,Automatic,3.0,156,6822000
Toyota,Corolla,2016,24746,Petrol,Automatic,3.1,145,1175000
Honda,City,2023,107895,Petrol,Automatic,3.2,413,617000
Honda,CR-V,2016,18201,Diesel,Manual,1.9,215,1042000
Maruti,Dzire,2011,139947,Petrol,Automatic,2.0,293,300000
Audi,Q3,2010,112904,Petrol,Automatic,4.0,321,2067000
BMW,5 Series,2019,122501,Electric,Automatic,2.0,291,6494000
Mercedes,C-Class,2020,28609,CNG,Automatic,2.9,341,10447000
Audi,Q3,2022,83429,Petrol,Automatic,3.9,213,6512000
Audi,A4,2015,121663,Petrol,Manual,1.4,319,2367000
Honda,Swift,2017,101922,Petrol,Automatic,3.3,448,543000
Honda,Civic,2019,80558,CNG,Automatic,2.6,398,647000
Hyundai,i20,2014,32954,Petrol,Automatic,3.5,209,677000
Ford,Figo,2022,93857,Petrol,Automatic,1.4,137,556000
BMW,X1,2016,93723,Diesel,Automatic,1.9,250,4772000
Maruti,Ertiga,2024,54228,Diesel,Automatic,3.8,339,633000
Mercedes,C-Class,2016,122362,CNG,Automatic,1.3,444,3347000
Honda,Accord,2022,107360,Petrol,Automatic,4.0,142,749000
Mahindra,XUV700,2016,85229,Diesel,Manual,3.1,157,446000
Ford,EcoSport,2014,70816,Diesel,Manual,2.8,277,340000
Ford,Endeavour,2016,122932,Electric,Automatic,3.5,364,509000
Hyundai,Creta,2013,49064,Diesel,Manual,2.1,162,492000
Audi,A4,2021,103806,Petrol,Manual,2.8,323,4801000
BMW,5 Series,2013,45166,Diesel,Manual,3.3,244,4411000
Mercedes,C-Class,2020,139649,Diesel,Manual,1.3,441,3240000
Hyundai,Venue,2019,37398,Petrol,Automatic,3.5,135,964000
Maruti,Dzire,2017,132243,Petrol,Manual,3.2,163,300000
Ford,Figo,2024,19637,Petrol,Automatic,3.2,278,1233000
Tata,Harrier,2012,144643,Diesel,Manual,1.4,421,300000
Toyota,Swift,2014,21290,Petrol,Automatic,2.6,315,928000
Audi,Q3,2016,25908,Diesel,Manual,2.5,367,7378000
Audi,A4,2018,141682,Petrol,Automatic,2.5,243,3056000
Mercedes,E-Class,2014,21018,CNG,Manual,3.5,186,6352000
Mahindra,XUV300,2015,134947,Petrol,Manual,3.2,219,300000
Mercedes,E-Class,2012,99832,Petrol,Automatic,1.3,394,3205000
Mahindra,XUV300,2011,103415,Petrol,Automatic,1.1,330,316000
BMW,5 Series,2016,83993,Petrol,Manual,1.9,247,3915000
Toyota,Fortuner,2021,24860,Diesel,Manual,1.7,303,1105000
Audi,Q5,2020,64199,Petrol,Manual,1.3,257,5309000
Toyota,Civic,2022,123605,Diesel,Automatic,1.8,419,587000
Ford,EcoSport,2012,142382,Electric,Manual,2.5,130,300000
Mahindra,XUV300,2020,69567,Diesel,Automatic,2.5,154,656000
Toyota,Innova,2011,103116,Diesel,Automatic,2.5,322,356000
Tata,Harrier,2024,110788,CNG,Automatic,3.7,192,374000
Mahindra,XUV300,2015,29731,Petrol,Manual,2.3,89,596000
Mahindra,Scorpio,2017,65965,Petrol,Automatic,1.6,194,663000
Hyundai,Creta,2017,26659,Petrol,Automatic,1.3,387,900000
BMW,5 Series,2023,103706,Diesel,Automatic,1.6,364,6454000
Hyundai,Verna,2016,127388,CNG,Manual,1.7,114,300000
Honda,Accord,2024,149804,CNG,Automatic,3.6,168,385000
Honda,Swift,2013,109731,Petrol,Automatic,2.4,404,376000
BMW,3 Series,2020,142366,Diesel,Manual,1.5,148,3382000
Honda,Accord,2022,48807,Petrol,Automatic,2.5,144,1157000
BMW,X5,2024,97515,Electric,Automatic,3.0,316,12158000
Honda,Civic,2010,126003,CNG,Automatic,2.0,223,300000
BMW,3 Series,2015,107821,Diesel,Automatic,1.7,254,3570000
Toyota,Innova,2018,108517,Petrol,Automatic,1.7,362,491000
Tata,Safari,2021,148001,CNG,Manual,3.1,126,300000
Hyundai,Verna,2022,139960,Petrol,Automatic,3.2,120,368000
Ford,EcoSport,2020,96980,Petrol,Manual,2.3,247,408000
Mercedes,E-Class,2015,94739,Petrol,Manual,1.4,129,3897000
Tata,Safari,2013,62739,Petrol,Automatic,1.5,130,452000
Audi,A6,2012,58993,Diesel,Automatic,3.9,158,4147000
Mercedes,C-Class,2019,108017,Petrol,Manual,4.0,258,4589000
Toyota,Fortuner,2012,142417,Petrol,Automatic,4.0,114,300000
Tata,Safari,2022,15097,Diesel,Automatic,3.4,170,1044000
Toyota,Fortuner,2013,26459,Petrol,Automatic,1.0,229,793000
Ford,Endeavour,2018,72662,Diesel,Manual,3.5,250,517000
BMW,X1,2024,14146,Petrol,Automatic,2.3,295,16327000
Mahindra,Thar,2015,148730,Diesel,Automatic,2.7,315,300000
Maruti,Swift,2024,100415,Electric,Manual,1.9,446,584000
Ford,EcoSport,2014,62406,Diesel,Manual,3.4,443,440000
Maruti,Dzire,2015,126631,Diesel,Automatic,2.4,444,300000
Tata,Tiago,2017,120482,Petrol,Manual,2.2,161,300000
Mercedes,GLC,2021,42918,CNG,Automatic,3.0,332,8714000
Mahindra,Scorpio,2011,53908,Petrol,Automatic,3.3,95,515000
Hyundai,Verna,2018,97565,Petrol,Automatic,2.1,190,500000
Maruti,Brezza,2022,12213,Diesel,Automatic,1.2,225,816000
Mahindra,XUV700,2020,74588,Diesel,Manual,1.9,307,652000
Ford,Figo,2010,117191,CNG,Automatic,2.8,101,300000
Toyota,Innova,2010,17936,Diesel,Automatic,1.8,164,671000
BMW,X1,2018,24141,Petrol,Manual,3.6,358,8399000
Honda,CR-V,2011,149418,Electric,Manual,3.0,208,300000
Mahindra,Scorpio,2017,65776,Diesel,Manual,2.4,379,489000
Audi,A6,2017,108764,Diesel,Automatic,2.1,151,4481000
Toyota,Fortuner,2022,72323,CNG,Automatic,2.8,319,852000
Hyundai,Verna,2011,139349,Petrol,Automatic,3.0,125,300000
Ford,Figo,2024,108904,Petrol,Manual,3.7,310,413000
Mercedes,S-Class,2020,108417,Petrol,Automatic,3.2,325,6394000
Toyota,Camry,2015,138276,Diesel,Automatic,3.5,294,322000
Mercedes,GLC,2018,89835,Petrol,Automatic,3.7,116,7006000
Mercedes,S-Class,2021,72166,Petrol,Automatic,3.9,203,9374000
Maruti,Brezza,2010,124862,Diesel,Automatic,3.7,402,300000
Ford,EcoSport,2018,34091,Petrol,Manual,1.9,204,643000
Mahindra,XUV700,2017,131271,Diesel,Manual,3.5,88,306000
Mercedes,S-Class,2017,130752,Diesel,Manual,3.8,219,3357000
Mercedes,C-Class,2021,30645,Petrol,Manual,1.8,235,10334000
Honda,Accord,2016,102647,Diesel,Automatic,2.5,361,481000
Honda,CR-V,2012,89948,CNG,Automatic,2.9,155,334000
BMW,3 Series,2024,16874,Petrol,Automatic,2.9,199,17258000
Hyundai,i20,2023,25271,Diesel,Automatic,1.5,284,1308000
BMW,X1,2010,74115,Diesel,Automatic,1.0,262,3435000
Toyota,Civic,2010,23544,Petrol,Manual,1.4,336,608000
Honda,Accord,2023,19353,Petrol,Automatic,3.3,272,1705000
Audi,Q3,2019,57275,Diesel,Automatic,3.5,160,8062000
Honda,Civic,2021,117707,CNG,Automatic,1.9,321,545000
Toyota,Corolla,2017,115620,Petrol,Manual,2.2,339,346000
Toyota,Innova,2016,36425,Electric,Manual,2.9,336,1291000
Toyota,Civic,2019,123496,Petrol,Automatic,4.0,394,478000
Honda,Swift,2010,129736,Petrol,Manual,1.8,324,300000
Honda,Accord,2017,106060,Petrol,Manual,2.1,159,426000
Honda,CR-V,2015,74024,CNG,Manual,3.7,240,369000
Toyota,Innova,2016,114391,Petrol,Automatic,1.4,324,461000
Hyundai,Creta,2019,119562,Diesel,Automatic,1.3,226,378000
Tata,Safari,2012,64639,Petrol,Automatic,1.6,287,317000
BMW,3 Series,2016,54146,Petrol,Automatic,2.3,267,6373000
Mercedes,GLC,2015,75547,Diesel,Automatic,2.9,293,5114000
Maruti,Baleno,2024,88615,Petrol,Manual,3.8,197,389000
Ford,Endeavour,2024,28044,Petrol,Manual,2.0,364,837000
Mercedes,E-Class,2017,129593,Diesel,Automatic,3.7,302,3387000
Tata,Harrier,2018,89601,Petrol,Automatic,2.3,444,454000
Hyundai,Venue,2010,61108,Petrol,Automatic,2.2,318,414000
Mahindra,Scorpio,2013,138899,Petrol,Automatic,2.8,277,300000
Maruti,Swift,2023,106974,Diesel,Automatic,2.7,336,423000
Honda,CR-V,2013,93587,Petrol,Automatic,3.6,342,419000
Audi,Q5,2023,112424,Electric,Manual,2.8,201,8099000
Mercedes,C-Class,2022,105832,Petrol,Automatic,1.4,101,6610000
Mahindra,XUV700,2013,53748,Petrol,Automatic,2.8,248,562000
BMW,5 Series,2016,80498,Petrol,Manual,2.0,214,4663000
BMW,X5,2013,12420,Diesel,Automatic,3.8,353,9379000
Ford,EcoSport,2015,91671,Diesel,Automatic,3.0,106,447000
Hyundai,Verna,2017,141335,Diesel,Manual,3.0,421,300000
Ford,Figo,2011,62292,Electric,Manual,3.7,297,483000
Mercedes,E-Class,2010,56062,Diesel,Automatic,2.3,115,4297000
Honda,Civic,2022,146571,Petrol,Manual,2.1,84,389000
BMW,3 Series,2020,116938,Diesel,Manual,1.8,105,4084000
Audi,A6,2012,105013,Diesel,Automatic,2.5,391,2670000
Tata,Harrier,2020,115212,Diesel,Automatic,3.3,252,357000
Toyota,Innova,2010,48304,Petrol,Manual,3.0,140,383000
Tata,Nexon,2022,134990,Petrol,Manual,3.3,100,300000
Audi,Q3,2013,40765,CNG,Manual,2.2,433,4482000
Toyota,Civic,2023,32137,Petrol,Automatic,3.3,360,1737000
Mercedes,E-Class,2015,93280,Diesel,Manual,1.2,192,4143000
Mahindra,Scorpio,2023,146991,Petrol,Automatic,1.4,358,353000
Hyundai,i20,2012,100686,Diesel,Automatic,1.5,115,300000
Hyundai,i20,2014,31999,Petrol,Manual,2.6,394,547000
Mahindra,Thar,2016,101396,Petrol,Manual,1.9,205,330000
Honda,CR-V,2019,104580,Petrol,Automatic,1.7,132,557000
Maruti,Baleno,2013,137660,Diesel,Manual,2.4,101,300000
Hyundai,i20,2013,50284,CNG,Automatic,1.9,229,518000
Honda,Swift,2016,84188,CNG,Manual,1.8,377,400000
BMW,X1,2011,38932,Petrol,Manual,3.4,394,5037000
Ford,Figo,2024,19757,Petrol,Manual,1.0,317,1122000
Toyota,Camry,2023,48321,Petrol,Manual,2.2,270,1081000
BMW,X1,2019,132293,CNG,Manual,2.6,436,2446000
Mahindra,XUV700,2017,92721,Diesel,Manual,1.5,124,404000
Maruti,Swift,2016,112492,Diesel,Manual,2.7,320,300000
Audi,Q3,2017,144711,Diesel,Manual,3.2,281,2565000
Ford,EcoSport,2011,40249,Petrol,Manual,3.3,337,329000
BMW,3 Series,2015,113210,CNG,Automatic,3.1,203,3279000
Audi,Q3,2018,91470,Petrol,Manual,2.6,174,3823000
BMW,3 Series,2019,129998,Petrol,Automatic,3.2,377,3592000
BMW,3 Series,2014,141533,Electric,Manual,2.9,85,3815000
BMW,X1,2012,42639,CNG,Manual,1.9,151,3916000
BMW,3 Series,2019,56750,Petrol,Automatic,2.5,123,7783000
Maruti,Ertiga,2010,103122,Petrol,Automatic,2.4,357,300000
Ford,Endeavour,2010,46146,CNG,Automatic,1.4,166,341000
Tata,Safari,2014,90224,Diesel,Manual,2.9,420,300000
Hyundai,i20,2013,10013,Petrol,Manual,2.4,231,633000
Hyundai,Venue,2024,68946,Petrol,Automatic,3.3,186,746000
Hyundai,Verna,2010,106430,Diesel,Automatic,3.3,242,300000
Mercedes,GLC,2023,137605,Petrol,Manual,1.0,315,3552000
Audi,A4,2013,134900,Diesel,Automatic,2.8,158,2355000
Honda,City,2019,88395,Petrol,Automatic,1.3,87,702000
Maruti,Ertiga,2020,58548,Diesel,Automatic,1.2,361,539000
Mahindra,XUV700,2024,125513,CNG,Automatic,2.6,371,483000
Ford,Endeavour,2014,117443,Petrol,Manual,1.6,150,300000
BMW,X1,2023,20683,Petrol,Automatic,2.5,275,12558000
Toyota,Swift,2013,66660,Diesel,Automatic,3.2,369,692000
Honda,Accord,2021,142941,Diesel,Manual,1.2,338,339000
Tata,Safari,2021,102609,Petrol,Manual,1.9,438,339000
Toyota,Corolla,2023,108644,CNG,Automatic,3.8,249,600000
Audi,A4,2022,87716,Electric,Manual,2.8,398,7974000
Tata,Nexon,2010,136775,Petrol,Automatic,3.4,376,300000
Audi,Q3,2011,24788,Petrol,Automatic,2.9,80,6270000
Toyota,Civic,2024,135830,Petrol,Automatic,3.2,260,635000
Mercedes,E-Class,2019,133378,Diesel,Automatic,1.1,424,3814000
Mercedes,GLC,2017,11432,Petrol,Manual,1.8,162,8736000
BMW,3 Series,2013,83239,Petrol,Automatic,3.9,306,4421000
Hyundai,Creta,2010,68193,Petrol,Manual,2.7,208,300000
BMW,X5,2021,48920,Petrol,Manual,2.3,198,8092000
Audi,Q5,2017,24714,Petrol,Manual,2.1,310,8557000
Tata,Harrier,2019,148578,Diesel,Automatic,1.8,122,300000
BMW,5 Series,2024,73446,Petrol,Manual,1.1,124,6567000
Toyota,Civic,2023,63737,Diesel,Automatic,1.5,336,1330000
Hyundai,Venue,2020,139996,Petrol,Manual,2.7,344,300000
Maruti,Baleno,2014,101336,Diesel,Automatic,3.8,336,300000
Tata,Tiago,2013,55160,Electric,Manual,3.6,278,502000
Tata,Safari,2018,25306,Diesel,Automatic,2.0,435,760000
Toyota,Civic,2017,80847,Petrol,Manual,3.7,166,654000
Ford,Figo,2021,110892,Petrol,Automatic,1.7,378,443000
Ford,EcoSport,2013,137901,Diesel,Automatic,3.4,340,300000
Honda,Civic,2017,38025,Diesel,Manual,3.3,154,897000
Tata,Tiago,2015,92563,CNG,Manual,1.8,195,300000
Mercedes,GLC,2023,111706,Petrol,Automatic,2.8,244,6603000
Maruti,Baleno,2016,143685,Diesel,Manual,1.4,155,300000
Honda,Accord,2018,66758,Petrol,Manual,1.5,93,557000
Mercedes,S-Class,2022,131222,Petrol,Automatic,2.6,328,5429000
Maruti,Brezza,2023,120260,Petrol,Automatic,3.8,166,344000
Honda,City,2015,111262,Electric,Manual,1.9,156,494000
BMW,X1,2020,110719,Diesel,Automatic,2.3,439,5370000
Tata,Tiago,2016,104946,Petrol,Automatic,3.1,263,340000
Hyundai,Venue,2022,61176,Petrol,Manual,2.1,329,656000
Tata,Safari,2011,146752,Petrol,Manual,2.2,313,300000
Hyundai,i20,2015,18612,Diesel,Automatic,1.9,202,785000
Mercedes,S-Class,2020,127572,Diesel,Manual,3.2,304,3980000
Audi,Q5,2017,49857,Petrol,Manual,1.3,101,6857000
Maruti,Baleno,2012,117662,Petrol,Automatic,3.5,357,300000
Maruti,Ertiga,2019,78269,CNG,Manual,2.6,375,300000
Toyota,Civic,2011,120967,Petrol,Automatic,2.3,81,307000
Honda,Civic,2018,42398,Diesel,Manual,1.1,118,819000
Mahindra,Thar,2011,42850,Petrol,Manual,4.0,100,353000
Mahindra,XUV700,2015,31135,Diesel,Manual,2.5,359,739000
Honda,Swift,2012,97521,Petrol,Automatic,1.7,133,395000
Hyundai,Verna,2012,74569,Petrol,Automatic,4.0,135,447000
Tata,Tiago,2012,80309,Diesel,Manual,2.3,171,300000
BMW,3 Series,2012,44096,Petrol,Automatic,1.6,111,5578000
Ford,Figo,2024,73813,Petrol,Automatic,1.9,402,794000
Mahindra,XUV700,2022,137424,Petrol,Manual,1.2,126,385000
Maruti,Baleno,2010,28863,Diesel,Automatic,3.7,372,300000
Maruti,Ertiga,2017,112362,Diesel,Automatic,3.0,300,300000
